,Trade #,Type,Signal,Price,Date/Time,Contracts,Profit,Profit %,Cum. Profit,Cum. Profit %,Run-up,Run-up %,Drawdown,Drawdown %
1030,515,Exit Long,Exit Long | 1.06821,1.06904,2023-02-17T14:00:00Z,10000,23.9,0.22,-107.9,0,26.3,0.25,8,0.08
1031,516,Entry Long,Long | 1.06992,1.06998,2023-02-17T16:00:00Z,10000,-0.2,0,-108.1,0,0.7,0.01,0.3,0
1032,516,Exit Long,Exit Long | 1.07004,1.06996,2023-02-17T16:15:00Z,10000,-0.2,0,-108.1,0,0.7,0.01,0.3,0
1033,517,Entry Long,Long | 1.07046,1.07046,2023-02-18T09:45:00Z,10000,0.2,0,-107.9,0,2,0.02,1.8,0.02
1034,517,Exit Long,Exit Long | 1.07037,1.07048,2023-02-18T11:30:00Z,10000,0.2,0,-107.9,0,2,0.02,1.8,0.02
1035,518,Entry Short,Short | 1.07008,1.07029,2023-02-18T15:30:00Z,10000,-0.9,-0.01,-108.8,0,1.3,0.01,0.9,0.01
1036,518,Exit Short,Exit Short | 1.07038,1.07038,2023-02-18T15:45:00Z,10000,-0.9,-0.01,-108.8,0,1.3,0.01,0.9,0.01
1037,519,Entry Short,Short | 1.07025,1.07028,2023-02-19T01:45:00Z,10000,2.3,0.02,-106.5,0,3.1,0.03,1.4,0.01
1038,519,Exit Short,Exit Short | 1.07015,1.07005,2023-02-19T04:15:00Z,10000,2.3,0.02,-106.5,0,3.1,0.03,1.4,0.01
1039,520,Entry Short,Short | 1.06984,1.06952,2023-02-19T06:00:00Z,10000,-5.7,-0.05,-112.2,0,0.5,0,9.2,0.09
1040,520,Exit Short,Exit Short | 1.07009,1.07009,2023-02-19T06:30:00Z,10000,-5.7,-0.05,-112.2,0,0.5,0,9.2,0.09
1041,521,Entry Long,Long | 1.07035,1.07019,2023-02-19T10:30:00Z,10000,1.1,0.01,-111.1,0,1.1,0.01,0,0
1042,521,Exit Long,Exit Long | 1.07024,1.0703,2023-02-19T10:45:00Z,10000,1.1,0.01,-111.1,0,1.1,0.01,0,0
1043,522,Entry Long,Long | 1.07051,1.07054,2023-02-19T11:15:00Z,10000,-3.5,-0.03,-114.6,0,0,0,5.5,0.05
1044,522,Exit Long,Exit Long | 1.0701,1.07019,2023-02-19T11:30:00Z,10000,-3.5,-0.03,-114.6,0,0,0,5.5,0.05
1045,523,Entry Short,Short | 1.06963,1.06967,2023-02-19T12:45:00Z,10000,-1,-0.01,-115.6,0,3.2,0.03,2.7,0.03
1046,523,Exit Short,Exit Short | 1.06994,1.06977,2023-02-19T15:15:00Z,10000,-1,-0.01,-115.6,0,3.2,0.03,2.7,0.03
1047,524,Entry Short,Short | 1.06982,1.0697,2023-02-19T15:30:00Z,10000,0.4,0,-115.2,0,0.6,0.01,0,0
1048,524,Exit Short,Exit Short | 1.06966,1.06966,2023-02-19T15:45:00Z,10000,0.4,0,-115.2,0,0.6,0.01,0,0
1049,525,Entry Short,Short | 1.06927,1.06926,2023-02-19T18:15:00Z,10000,-2.2,-0.02,-117.4,0,2.1,0.02,3.3,0.03
1050,525,Exit Short,Exit Short | 1.06959,1.06948,2023-02-19T18:30:00Z,10000,-2.2,-0.02,-117.4,0,2.1,0.02,3.3,0.03
1051,526,Entry Short,Short | 1.06878,1.06859,2023-02-19T19:15:00Z,10000,-1.6,-0.01,-119,0,4,0.04,2.3,0.02
1052,526,Exit Short,Exit Short | 1.06863,1.06875,2023-02-19T21:45:00Z,10000,-1.6,-0.01,-119,0,4,0.04,2.3,0.02
1053,527,Entry Long,Long | 1.06981,1.06969,2023-02-20T01:00:00Z,10000,5.9,0.06,-113.1,0,14.7,0.14,0.7,0.01
1054,527,Exit Long,Exit Long | 1.07011,1.07028,2023-02-20T03:30:00Z,10000,5.9,0.06,-113.1,0,14.7,0.14,0.7,0.01
1055,528,Entry Short,Short | 1.06888,1.06897,2023-02-20T07:15:00Z,10000,-3,-0.03,-116.1,0,0.9,0.01,3.2,0.03
1056,528,Exit Short,Exit Short | 1.06923,1.06927,2023-02-20T07:30:00Z,10000,-3,-0.03,-116.1,0,0.9,0.01,3.2,0.03
1057,529,Entry Short,Short | 1.06839,1.06844,2023-02-20T07:45:00Z,10000,-7.9,-0.07,-124,0,4.4,0.04,8.5,0.08
1058,529,Exit Short,Exit Short | 1.06929,1.06923,2023-02-20T08:45:00Z,10000,-7.9,-0.07,-124,0,4.4,0.04,8.5,0.08
1059,530,Entry Short,Short | 1.06866,1.06874,2023-02-20T09:00:00Z,10000,-4.8,-0.04,-128.8,0,0,0,4.8,0.04
1060,530,Exit Short,Exit Short | 1.06914,1.06922,2023-02-20T09:15:00Z,10000,-4.8,-0.04,-128.8,0,0,0,4.8,0.04
1061,531,Entry Short,Short | 1.06796,1.06796,2023-02-20T20:15:00Z,10000,-0.9,-0.01,-129.7,0,6.9,0.06,3,0.03
1062,531,Exit Short,Exit Short | 1.06792,1.06805,2023-02-21T01:00:00Z,10000,-0.9,-0.01,-129.7,0,6.9,0.06,3,0.03
1063,532,Entry Short,Short | 1.06687,1.06688,2023-02-21T02:30:00Z,10000,-8.9,-0.08,-138.6,0,0,0,8.9,0.08
1064,532,Exit Short,Exit Short | 1.06775,1.06777,2023-02-21T03:00:00Z,10000,-8.9,-0.08,-138.6,0,0,0,8.9,0.08
1065,533,Entry Short,Short | 1.06663,1.06654,2023-02-21T04:00:00Z,10000,3,0.03,-135.6,0,3,0.03,8.6,0.08
1066,533,Exit Short,Exit Short | 1.0674,1.06624,2023-02-21T04:15:00Z,10000,3,0.03,-135.6,0,3,0.03,8.6,0.08
1067,534,Entry Short,Short | 1.06603,1.06605,2023-02-21T04:30:00Z,10000,-12.3,-0.12,-147.9,0,0,0,15.9,0.15
1068,534,Exit Short,Exit Short | 1.06727,1.06728,2023-02-21T04:45:00Z,10000,-12.3,-0.12,-147.9,0,0,0,15.9,0.15
1069,535,Entry Short,Short | 1.06684,1.06668,2023-02-21T05:15:00Z,10000,5,0.05,-142.9,0,7.9,0.07,0,0
1070,535,Exit Short,Exit Short | 1.06661,1.06618,2023-02-21T07:00:00Z,10000,5,0.05,-142.9,0,7.9,0.07,0,0
1071,536,Entry Short,Short | 1.06576,1.06586,2023-02-21T09:00:00Z,10000,-5.5,-0.05,-148.4,0,0,0,9.3,0.09
1072,536,Exit Short,Exit Short | 1.06633,1.06641,2023-02-21T09:15:00Z,10000,-5.5,-0.05,-148.4,0,0,0,9.3,0.09
1073,537,Entry Short,Short | 1.06527,1.06524,2023-02-21T10:00:00Z,10000,-11.5,-0.11,-159.9,0,1.1,0.01,18.6,0.17
1074,537,Exit Short,Exit Short | 1.06654,1.06639,2023-02-21T10:15:00Z,10000,-11.5,-0.11,-159.9,0,1.1,0.01,18.6,0.17
1075,538,Entry Long,Long | 1.06963,1.0693,2023-02-21T10:45:00Z,10000,-22.8,-0.21,-182.7,0,0,0,22.8,0.21
1076,538,Exit Long,Exit Long | 1.06751,1.06702,2023-02-21T11:15:00Z,10000,-22.8,-0.21,-182.7,0,0,0,22.8,0.21
1077,539,Entry Short,Short | 1.06509,1.06471,2023-02-21T13:30:00Z,10000,-2.8,-0.03,-185.5,0,5.3,0.05,7.2,0.07
1078,539,Exit Short,Exit Short | 1.06499,1.06499,2023-02-21T15:00:00Z,10000,-2.8,-0.03,-185.5,0,5.3,0.05,7.2,0.07
1079,540,Entry Long,Long | 1.06658,1.06665,2023-02-21T20:30:00Z,10000,-5.4,-0.05,-190.9,0,0.9,0.01,5.4,0.05
1080,540,Exit Long,Exit Long | 1.06618,1.06611,2023-02-21T20:45:00Z,10000,-5.4,-0.05,-190.9,0,0.9,0.01,5.4,0.05
1081,541,Entry Short,Short | 1.06463,1.065,2023-02-22T04:45:00Z,10000,8.1,0.08,-182.8,0,20.2,0.19,0,0
1082,541,Exit Short,Exit Short | 1.06421,1.06419,2023-02-22T07:30:00Z,10000,8.1,0.08,-182.8,0,20.2,0.19,0,0
1083,542,Entry Short,Short | 1.06278,1.06286,2023-02-22T12:00:00Z,10000,-5.6,-0.05,-188.4,0,2.9,0.03,6.3,0.06
1084,542,Exit Short,Exit Short | 1.06349,1.06342,2023-02-22T12:30:00Z,10000,-5.6,-0.05,-188.4,0,2.9,0.03,6.3,0.06
1085,543,Entry Short,Short | 1.06339,1.06322,2023-02-22T13:00:00Z,10000,-2.9,-0.03,-191.3,0,2.7,0.03,2.9,0.03
1086,543,Exit Short,Exit Short | 1.06346,1.06351,2023-02-22T13:15:00Z,10000,-2.9,-0.03,-191.3,0,2.7,0.03,2.9,0.03
1087,544,Entry Short,Short | 1.06309,1.0628,2023-02-22T13:45:00Z,10000,19.5,0.18,-171.8,0,25.1,0.24,10,0.09
1088,544,Exit Short,Exit Short | 1.06084,1.06085,2023-02-22T16:45:00Z,10000,19.5,0.18,-171.8,0,25.1,0.24,10,0.09
1089,545,Entry Long,Long | 1.06283,1.06276,2023-02-23T00:00:00Z,10000,-3.5,-0.03,-175.3,0,0,0,3.5,0.03
1090,545,Exit Long,Exit Long | 1.06265,1.06241,2023-02-23T00:15:00Z,10000,-3.5,-0.03,-175.3,0,0,0,3.5,0.03
1091,546,Entry Short,Short | 1.06028,1.06027,2023-02-23T04:30:00Z,10000,-3.8,-0.04,-179.1,0,6.1,0.06,5.2,0.05
1092,546,Exit Short,Exit Short | 1.06079,1.06065,2023-02-23T06:00:00Z,10000,-3.8,-0.04,-179.1,0,6.1,0.06,5.2,0.05
1093,547,Entry Short,Short | 1.05942,1.05943,2023-02-23T11:45:00Z,10000,1.9,0.02,-177.2,0,7.7,0.07,0.8,0.01
1094,547,Exit Short,Exit Short | 1.05925,1.05924,2023-02-23T13:45:00Z,10000,1.9,0.02,-177.2,0,7.7,0.07,0.8,0.01
1095,548,Entry Short,Short | 1.05908,1.05907,2023-02-24T03:15:00Z,10000,-8,-0.08,-185.2,0,0,0,12.2,0.12
1096,548,Exit Short,Exit Short | 1.06028,1.05987,2023-02-24T03:45:00Z,10000,-8,-0.08,-185.2,0,0,0,12.2,0.12
1097,549,Entry Short,Short | 1.05963,1.05957,2023-02-24T04:00:00Z,10000,-2.4,-0.02,-187.6,0,5.7,0.05,3,0.03
1098,549,Exit Short,Exit Short | 1.05973,1.05981,2023-02-24T05:30:00Z,10000,-2.4,-0.02,-187.6,0,5.7,0.05,3,0.03
1099,550,Entry Short,Short | 1.05446,1.05443,2023-02-25T03:30:00Z,10000,0.8,0.01,-186.8,0,3,0.03,0.4,0
1100,550,Exit Short,Exit Short | 1.05434,1.05435,2023-02-25T05:45:00Z,10000,0.8,0.01,-186.8,0,3,0.03,0.4,0
1101,551,Entry Short,Short | 1.05415,1.05415,2023-02-25T07:45:00Z,10000,0.1,0,-186.7,0,0.7,0.01,0.1,0
1102,551,Exit Short,Exit Short | 1.05414,1.05414,2023-02-25T08:15:00Z,10000,0.1,0,-186.7,0,0.7,0.01,0.1,0
1103,552,Entry Short,Short | 1.05387,1.05393,2023-02-25T11:00:00Z,10000,0.3,0,-186.4,0,0.7,0.01,0.1,0
1104,552,Exit Short,Exit Short | 1.05394,1.0539,2023-02-25T11:15:00Z,10000,0.3,0,-186.4,0,0.7,0.01,0.1,0
1105,553,Entry Short,Short | 1.05388,1.05391,2023-02-25T11:30:00Z,10000,-3.2,-0.03,-189.6,0,1.3,0.01,3.2,0.03
1106,553,Exit Short,Exit Short | 1.05409,1.05423,2023-02-25T13:00:00Z,10000,-3.2,-0.03,-189.6,0,1.3,0.01,3.2,0.03
1107,554,Entry Short,Short | 1.05357,1.05359,2023-02-25T17:15:00Z,10000,-2.1,-0.02,-191.7,0,1.1,0.01,2.5,0.02
1108,554,Exit Short,Exit Short | 1.0536,1.0538,2023-02-25T21:30:00Z,10000,-2.1,-0.02,-191.7,0,1.1,0.01,2.5,0.02
1109,555,Entry Long,Long | 1.05452,1.05421,2023-02-26T05:30:00Z,10000,-3.5,-0.03,-195.2,0,1.9,0.02,3.5,0.03
1110,555,Exit Long,Exit Long | 1.05403,1.05386,2023-02-26T07:30:00Z,10000,-3.5,-0.03,-195.2,0,1.9,0.02,3.5,0.03
1111,556,Entry Long,Long | 1.05425,1.05408,2023-02-26T13:45:00Z,10000,1.2,0.01,-194,0,6.2,0.06,0,0
1112,556,Exit Long,Exit Long | 1.0542,1.0542,2023-02-26T15:45:00Z,10000,1.2,0.01,-194,0,6.2,0.06,0,0
1113,557,Entry Short,Short | 1.05403,1.05407,2023-02-27T01:00:00Z,10000,-2.6,-0.02,-196.6,0,0.1,0,3.8,0.04
1114,557,Exit Short,Exit Short | 1.05444,1.05433,2023-02-27T01:15:00Z,10000,-2.6,-0.02,-196.6,0,0.1,0,3.8,0.04
1115,558,Entry Short,Short | 1.05377,1.05376,2023-02-27T01:30:00Z,10000,-10.3,-0.1,-206.9,0,1.8,0.02,10.3,0.1
1116,558,Exit Short,Exit Short | 1.05457,1.05479,2023-02-27T02:15:00Z,10000,-10.3,-0.1,-206.9,0,1.8,0.02,10.3,0.1
1117,559,Entry Long,Long | 1.05622,1.05602,2023-02-27T03:15:00Z,10000,-0.3,0,-207.2,0,4.5,0.04,2.9,0.03
1118,559,Exit Long,Exit Long | 1.05575,1.05599,2023-02-27T03:30:00Z,10000,-0.3,0,-207.2,0,4.5,0.04,2.9,0.03
1119,560,Entry Long,Long | 1.05641,1.05627,2023-02-27T03:45:00Z,10000,-4.6,-0.04,-211.8,0,3.9,0.04,7.9,0.07
1120,560,Exit Long,Exit Long | 1.05582,1.05581,2023-02-27T05:00:00Z,10000,-4.6,-0.04,-211.8,0,3.9,0.04,7.9,0.07
1121,561,Entry Long,Long | 1.05727,1.05743,2023-02-27T08:45:00Z,10000,15.7,0.15,-196.1,0,46,0.44,0.6,0.01
1122,561,Exit Long,Exit Long | 1.05914,1.059,2023-02-27T11:15:00Z,10000,15.7,0.15,-196.1,0,46,0.44,0.6,0.01
1123,562,Entry Long,Long | 1.06054,1.0607,2023-02-27T14:00:00Z,10000,0.1,0,-196,0,5,0.05,0.3,0
1124,562,Exit Long,Exit Long | 1.06067,1.06071,2023-02-27T14:45:00Z,10000,0.1,0,-196,0,5,0.05,0.3,0
1125,563,Entry Short,Short | 1.05855,1.05826,2023-02-28T00:45:00Z,10000,-2.3,-0.02,-198.3,0,0,0,4,0.04
1126,563,Exit Short,Exit Short | 1.05866,1.05849,2023-02-28T01:00:00Z,10000,-2.3,-0.02,-198.3,0,0,0,4,0.04
1127,564,Entry Short,Short | 1.05852,1.05872,2023-02-28T01:15:00Z,10000,-0.1,0,-198.4,0,0,0,0.1,0
1128,564,Exit Short,Exit Short | 1.05872,1.05873,2023-02-28T01:30:00Z,10000,-0.1,0,-198.4,0,0,0,0.1,0
1129,565,Entry Long,Long | 1.06163,1.06213,2023-02-28T04:00:00Z,10000,-12.1,-0.11,-210.5,0,4.9,0.05,13.5,0.13
1130,565,Exit Long,Exit Long | 1.06085,1.06092,2023-02-28T05:00:00Z,10000,-12.1,-0.11,-210.5,0,4.9,0.05,13.5,0.13
1131,566,Entry Long,Long | 1.06342,1.0633,2023-02-28T09:15:00Z,10000,-9.3,-0.09,-219.8,0,0.8,0.01,9.5,0.09
1132,566,Exit Long,Exit Long | 1.06236,1.06237,2023-02-28T09:30:00Z,10000,-9.3,-0.09,-219.8,0,0.8,0.01,9.5,0.09
1133,567,Entry Long,Long | 1.06339,1.0634,2023-02-28T10:00:00Z,10000,-10,-0.09,-229.8,0,0,0,14.5,0.14
1134,567,Exit Long,Exit Long | 1.06208,1.0624,2023-02-28T10:45:00Z,10000,-10,-0.09,-229.8,0,0,0,14.5,0.14
1135,568,Entry Short,Short | 1.0598,1.05992,2023-02-28T12:30:00Z,10000,-5.5,-0.05,-235.3,0,3.1,0.03,6.7,0.06
1136,568,Exit Short,Exit Short | 1.06053,1.06047,2023-02-28T13:00:00Z,10000,-5.5,-0.05,-235.3,0,3.1,0.03,6.7,0.06
1137,569,Entry Long,Long | 1.06072,1.06072,2023-03-01T01:45:00Z,10000,66.5,0.63,-168.8,0.01,83.6,0.79,0,0
1138,569,Exit Long,Exit Long | 1.06763,1.06737,2023-03-01T08:45:00Z,10000,66.5,0.63,-168.8,0.01,83.6,0.79,0,0
1139,570,Entry Short,Short | 1.06536,1.06542,2023-03-01T21:30:00Z,10000,2.3,0.02,-166.5,0,5,0.05,0,0
1140,570,Exit Short,Exit Short | 1.06521,1.06519,2023-03-01T23:30:00Z,10000,2.3,0.02,-166.5,0,5,0.05,0,0
1141,571,Entry Short,Short | 1.06335,1.06334,2023-03-02T04:30:00Z,10000,3.9,0.04,-162.6,0,21.5,0.2,2.9,0.03
1142,571,Exit Short,Exit Short | 1.06296,1.06295,2023-03-02T06:45:00Z,10000,3.9,0.04,-162.6,0,21.5,0.2,2.9,0.03
1143,572,Entry Short,Short | 1.06258,1.0625,2023-03-02T07:00:00Z,10000,2.6,0.02,-160,0,4.7,0.04,1.9,0.02
1144,572,Exit Short,Exit Short | 1.06229,1.06224,2023-03-02T07:30:00Z,10000,2.6,0.02,-160,0,4.7,0.04,1.9,0.02
1145,573,Entry Short,Short | 1.06183,1.06167,2023-03-02T07:45:00Z,10000,11.3,0.11,-148.7,0,32.8,0.31,0,0
1146,573,Exit Short,Exit Short | 1.06011,1.06054,2023-03-02T10:00:00Z,10000,11.3,0.11,-148.7,0,32.8,0.31,0,0
1147,574,Entry Short,Short | 1.05799,1.05794,2023-03-02T13:00:00Z,10000,-8.9,-0.08,-157.6,0,0.6,0.01,10.5,0.1
1148,574,Exit Short,Exit Short | 1.05883,1.05883,2023-03-02T13:45:00Z,10000,-8.9,-0.08,-157.6,0,0.6,0.01,10.5,0.1
1149,575,Entry Long,Long | 1.0619,1.06178,2023-03-03T02:15:00Z,10000,-2.5,-0.02,-160.1,0,3.3,0.03,7.2,0.07
1150,575,Exit Long,Exit Long | 1.0612,1.06153,2023-03-03T03:00:00Z,10000,-2.5,-0.02,-160.1,0,3.3,0.03,7.2,0.07
1151,576,Entry Long,Long | 1.06152,1.06159,2023-03-03T03:15:00Z,10000,0.8,0.01,-159.3,0,13.8,0.13,0.8,0.01
1152,576,Exit Long,Exit Long | 1.06164,1.06167,2023-03-03T04:15:00Z,10000,0.8,0.01,-159.3,0,13.8,0.13,0.8,0.01
1153,577,Entry Short,Short | 1.0607,1.06072,2023-03-03T07:15:00Z,10000,-2.1,-0.02,-161.4,0,5.8,0.05,2.7,0.03
1154,577,Exit Short,Exit Short | 1.06088,1.06093,2023-03-03T08:15:00Z,10000,-2.1,-0.02,-161.4,0,5.8,0.05,2.7,0.03
1155,578,Entry Short,Short | 1.05959,1.05956,2023-03-03T11:00:00Z,10000,-11.2,-0.11,-172.6,0,3.8,0.04,11.2,0.11
1156,578,Exit Short,Exit Short | 1.06058,1.06068,2023-03-03T11:45:00Z,10000,-11.2,-0.11,-172.6,0,3.8,0.04,11.2,0.11
1157,579,Entry Long,Long | 1.06228,1.0621,2023-03-03T13:15:00Z,10000,-4.2,-0.04,-176.8,0,0,0,4.2,0.04
1158,579,Exit Long,Exit Long | 1.06187,1.06168,2023-03-03T13:30:00Z,10000,-4.2,-0.04,-176.8,0,0,0,4.2,0.04
1159,580,Entry Long,Long | 1.06186,1.06193,2023-03-03T13:45:00Z,10000,18.3,0.17,-158.5,0,19.5,0.18,0,0
1160,580,Exit Long,Exit Long | 1.06368,1.06376,2023-03-03T19:30:00Z,10000,18.3,0.17,-158.5,0,19.5,0.18,0,0
1161,581,Entry Long,Long | 1.06352,1.06353,2023-03-04T20:30:00Z,10000,-1.6,-0.02,-160.1,0,0.5,0,3.6,0.03
1162,581,Exit Long,Exit Long | 1.06317,1.06337,2023-03-04T22:30:00Z,10000,-1.6,-0.02,-160.1,0,0.5,0,3.6,0.03
1163,582,Entry Long,Long | 1.06327,1.06328,2023-03-05T00:15:00Z,10000,-0.5,0,-160.6,0,0,0,0.5,0
1164,582,Exit Long,Exit Long | 1.06328,1.06323,2023-03-05T01:00:00Z,10000,-0.5,0,-160.6,0,0,0,0.5,0
1165,583,Entry Long,Long | 1.06336,1.06351,2023-03-05T02:00:00Z,10000,-3.7,-0.03,-164.3,0,0,0,3.7,0.03
1166,583,Exit Long,Exit Long | 1.06329,1.06314,2023-03-05T03:15:00Z,10000,-3.7,-0.03,-164.3,0,0,0,3.7,0.03
1167,584,Entry Short,Short | 1.06305,1.06306,2023-03-05T03:45:00Z,10000,-4.1,-0.04,-168.4,0,1.2,0.01,4.1,0.04
1168,584,Exit Short,Exit Short | 1.06345,1.06347,2023-03-05T04:45:00Z,10000,-4.1,-0.04,-168.4,0,1.2,0.01,4.1,0.04
1169,585,Entry Long,Long | 1.06349,1.06352,2023-03-05T07:30:00Z,10000,-1.7,-0.02,-170.1,0,0.7,0.01,1.7,0.02
1170,585,Exit Long,Exit Long | 1.06336,1.06335,2023-03-05T08:45:00Z,10000,-1.7,-0.02,-170.1,0,0.7,0.01,1.7,0.02
1171,586,Entry Short,Short | 1.0632,1.0632,2023-03-05T11:30:00Z,10000,-1.9,-0.02,-172,0,0.3,0,3.3,0.03
1172,586,Exit Short,Exit Short | 1.06353,1.06339,2023-03-05T12:15:00Z,10000,-1.9,-0.02,-172,0,0.3,0,3.3,0.03
1173,587,Entry Short,Short | 1.0631,1.06312,2023-03-05T13:00:00Z,10000,-0.1,0,-172.1,0,0.3,0,1,0.01
1174,587,Exit Short,Exit Short | 1.06322,1.06313,2023-03-05T13:45:00Z,10000,-0.1,0,-172.1,0,0.3,0,1,0.01
1175,588,Entry Short,Short | 1.06263,1.06269,2023-03-05T17:15:00Z,10000,-1.6,-0.02,-173.7,0,3.6,0.03,1.7,0.02
1176,588,Exit Short,Exit Short | 1.0628,1.06285,2023-03-05T19:00:00Z,10000,-1.6,-0.02,-173.7,0,3.6,0.03,1.7,0.02
1177,589,Entry Short,Short | 1.06274,1.06276,2023-03-05T20:00:00Z,10000,-4.7,-0.04,-178.4,0,0.1,0,5.3,0.05
1178,589,Exit Short,Exit Short | 1.06318,1.06323,2023-03-05T20:45:00Z,10000,-4.7,-0.04,-178.4,0,0.1,0,5.3,0.05
1179,590,Entry Long,Long | 1.06367,1.06427,2023-03-05T21:30:00Z,10000,4.4,0.04,-174,0,16.7,0.16,0,0
1180,590,Exit Long,Exit Long | 1.06467,1.06471,2023-03-06T01:30:00Z,10000,4.4,0.04,-174,0,16.7,0.16,0,0
1181,591,Entry Short,Short | 1.06364,1.06372,2023-03-06T05:45:00Z,10000,-6.4,-0.06,-180.4,0,7.5,0.07,10.1,0.09
1182,591,Exit Short,Exit Short | 1.06461,1.06436,2023-03-06T07:00:00Z,10000,-6.4,-0.06,-180.4,0,7.5,0.07,10.1,0.09
1183,592,Entry Short,Short | 1.06388,1.06389,2023-03-06T07:15:00Z,10000,-2.2,-0.02,-182.6,0,0.4,0,3.3,0.03
1184,592,Exit Short,Exit Short | 1.06411,1.06411,2023-03-06T07:30:00Z,10000,-2.2,-0.02,-182.6,0,0.4,0,3.3,0.03
1185,593,Entry Long,Long | 1.06605,1.06608,2023-03-06T09:30:00Z,10000,15.6,0.15,-167,0,25.7,0.24,3.4,0.03
1186,593,Exit Long,Exit Long | 1.06748,1.06764,2023-03-06T11:30:00Z,10000,15.6,0.15,-167,0,25.7,0.24,3.4,0.03
1187,594,Entry Short,Short | 1.06745,1.06761,2023-03-07T03:30:00Z,10000,12.9,0.12,-154.1,0,19.1,0.18,1.7,0.02
1188,594,Exit Short,Exit Short | 1.06635,1.06632,2023-03-07T06:15:00Z,10000,12.9,0.12,-154.1,0,19.1,0.18,1.7,0.02
1189,595,Entry Short,Short | 1.06444,1.06434,2023-03-07T09:45:00Z,10000,0.7,0.01,-153.4,0,2.7,0.03,4.6,0.04
1190,595,Exit Short,Exit Short | 1.06458,1.06427,2023-03-07T10:00:00Z,10000,0.7,0.01,-153.4,0,2.7,0.03,4.6,0.04
1191,596,Entry Short,Short | 1.05987,1.05939,2023-03-07T10:15:00Z,10000,9.2,0.09,-144.2,0,15.9,0.15,26.5,0.25
1192,596,Exit Short,Exit Short | 1.0594,1.05847,2023-03-07T12:45:00Z,10000,9.2,0.09,-144.2,0,15.9,0.15,26.5,0.25
1193,597,Entry Long,Long | 1.05669,1.05642,2023-03-08T10:30:00Z,10000,-8.3,-0.08,-152.5,0,15,0.14,9.2,0.09
1194,597,Exit Long,Exit Long | 1.05555,1.05559,2023-03-08T11:45:00Z,10000,-8.3,-0.08,-152.5,0,15,0.14,9.2,0.09
1195,598,Entry Short,Short | 1.05448,1.05457,2023-03-08T13:30:00Z,10000,-6.9,-0.07,-159.4,0,1.5,0.01,6.9,0.07
1196,598,Exit Short,Exit Short | 1.05491,1.05526,2023-03-08T14:30:00Z,10000,-6.9,-0.07,-159.4,0,1.5,0.01,6.9,0.07
1197,599,Entry Long,Long | 1.05584,1.05584,2023-03-09T00:00:00Z,10000,-1.8,-0.02,-161.2,0,3.3,0.03,2,0.02
1198,599,Exit Long,Exit Long | 1.05564,1.05566,2023-03-09T01:30:00Z,10000,-1.8,-0.02,-161.2,0,3.3,0.03,2,0.02
1199,600,Entry Long,Long | 1.05906,1.05827,2023-03-09T10:15:00Z,10000,6.8,0.06,-154.4,0,6.8,0.06,0,0
1200,600,Exit Long,Exit Long | 1.05827,1.05895,2023-03-09T10:30:00Z,10000,6.8,0.06,-154.4,0,6.8,0.06,0,0
1201,601,Entry Long,Long | 1.0594,1.05927,2023-03-09T19:45:00Z,10000,-6.6,-0.06,-161,0,3.9,0.04,6.6,0.06
1202,601,Exit Long,Exit Long | 1.05865,1.05861,2023-03-09T20:15:00Z,10000,-6.6,-0.06,-161,0,3.9,0.04,6.6,0.06
1203,602,Entry Long,Long | 1.0592,1.0589,2023-03-09T21:45:00Z,10000,-4.1,-0.04,-165.1,0,0,0,5.5,0.05
1204,602,Exit Long,Exit Long | 1.05849,1.05849,2023-03-09T22:00:00Z,10000,-4.1,-0.04,-165.1,0,0,0,5.5,0.05
1205,603,Entry Long,Long | 1.06066,1.05995,2023-03-10T02:45:00Z,10000,-14,-0.13,-179.1,0,0.4,0,14.7,0.14
1206,603,Exit Long,Exit Long | 1.05885,1.05855,2023-03-10T03:15:00Z,10000,-14,-0.13,-179.1,0,0.4,0,14.7,0.14
1207,604,Entry Long,Long | 1.06018,1.06023,2023-03-10T03:45:00Z,10000,-1.5,-0.01,-180.6,0,0,0,10.8,0.1
1208,604,Exit Long,Exit Long | 1.05929,1.06008,2023-03-10T04:30:00Z,10000,-1.5,-0.01,-180.6,0,0,0,10.8,0.1
1209,605,Entry Long,Long | 1.06035,1.06051,2023-03-10T05:30:00Z,10000,-9.5,-0.09,-190.1,0,4,0.04,9.5,0.09
1210,605,Exit Long,Exit Long | 1.05986,1.05956,2023-03-10T05:45:00Z,10000,-9.5,-0.09,-190.1,0,4,0.04,9.5,0.09
1211,606,Entry Long,Long | 1.06304,1.06308,2023-03-10T08:45:00Z,10000,29.4,0.28,-160.7,0,59.7,0.56,21.4,0.2
1212,606,Exit Long,Exit Long | 1.06581,1.06602,2023-03-10T11:30:00Z,10000,29.4,0.28,-160.7,0,59.7,0.56,21.4,0.2
1213,607,Entry Long,Long | 1.06748,1.06727,2023-03-11T04:30:00Z,10000,26.5,0.25,-134.2,0,53.5,0.5,3.2,0.03
1214,607,Exit Long,Exit Long | 1.06992,1.06992,2023-03-11T09:00:00Z,10000,26.5,0.25,-134.2,0,53.5,0.5,3.2,0.03
1215,608,Entry Short,Short | 1.06983,1.06983,2023-03-12T03:30:00Z,10000,8.6,0.08,-125.6,0,18.8,0.18,1.3,0.01
1216,608,Exit Short,Exit Short | 1.06899,1.06897,2023-03-12T08:15:00Z,10000,8.6,0.08,-125.6,0,18.8,0.18,1.3,0.01
